order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
46064,9241,2023-05-06,372,5,18.58,92.9,Delivered,2023-05-09
46065,3214,2025-01-08,543,1,369.91,369.91,Shipped,2025-01-12
46066,4573,2023-06-23,636,4,320.05,1280.2,Shipped,2023-06-26
46067,2009,2025-12-30,31,2,420.64,841.28,Cancelled,2026-01-05
46068,7041,2022-08-01,456,2,348.73,697.46,Returned,2022-08-07
46069,5277,2023-01-20,77,3,363.86,1091.58,Returned,2023-01-20
46070,5912,2023-06-11,755,5,252.7,1263.5,Delivered,2023-06-11
46071,7380,2023-11-13,920,4,195.95,783.8,Pending,2023-11-23
46072,9889,2025-07-30,672,1,467.92,467.92,Cancelled,2025-08-10
46073,3560,2022-12-27,793,2,77.54,155.08,Returned,2022-12-27
46074,9754,2025-12-25,367,4,407.36,1629.44,Delivered,2026-01-05
46075,1572,2023-06-05,986,1,266.46,266.46,Returned,2023-06-13
46076,5093,2023-09-02,267,2,229.96,459.92,Shipped,2023-09-04
46077,2981,2021-09-24,792,1,103.06,103.06,Delivered,2021-09-26
46078,126,2022-11-27,368,1,81.27,81.27,Returned,2022-12-08
46079,9983,2025-11-28,484,5,126.75,633.75,Pending,2025-12-03
46080,226,2025-06-02,249,5,299.81,1499.05,Pending,2025-06-09
46081,7535,2022-08-31,47,2,443.63,887.26,Delivered,2022-08-31
46082,9602,2025-09-19,786,5,92.02,460.1,Delivered,2025-09-21
46083,4665,2022-10-25,279,5,58.11,290.55,Shipped,2022-10-28
46084,87,2022-02-25,961,4,210.8,843.2,Cancelled,2022-02-25
46085,838,2025-11-21,701,3,341.49,1024.47,Pending,2025-12-04
46086,1582,2025-01-02,557,4,294.23,1176.92,Returned,2025-01-07
46087,6880,2023-05-15,826,3,82.24,246.72,Delivered,2023-05-28
46088,5481,2025-01-15,83,2,18.02,36.04,Delivered,2025-01-21
46089,3575,2024-08-10,132,3,472.12,1416.36,Pending,2024-08-12
46090,2637,2025-10-14,727,4,300.52,1202.08,Shipped,2025-10-23
46091,5685,2021-12-02,137,1,75.02,75.02,Returned,2021-12-05
46092,7231,2024-08-01,245,5,12.57,62.85,Pending,2024-08-10
46093,754,2025-01-21,766,1,173.62,173.62,Returned,2025-01-27
46094,5177,2023-01-21,890,5,18.59,92.95,Pending,2023-01-30
46095,5881,2023-07-18,648,1,212.95,212.95,Cancelled,2023-07-30
46096,23,2024-10-08,725,4,153.69,614.76,Delivered,2024-10-19
46097,7692,2024-07-30,759,5,330.09,1650.45,Returned,2024-08-07
46098,2030,2023-10-22,264,3,213.63,640.89,Delivered,2023-10-28
46099,7975,2024-02-09,88,3,394.46,1183.38,Cancelled,2024-02-18
46100,7372,2025-02-28,877,5,440.29,2201.45,Pending,2025-03-02
46101,9506,2023-04-29,656,1,215.03,215.03,Delivered,2023-05-05
46102,2035,2023-06-13,606,4,344.11,1376.44,Shipped,2023-06-19
46103,20048,2024-07-27,500,5,393.96,1969.8,Returned,2024-08-09
46104,993,2022-09-01,323,1,11.26,11.26,Shipped,2022-09-06
46105,6100,2024-09-06,870,5,310.66,1553.3,Pending,2024-09-12
46106,5016,2025-12-30,810,2,431.04,862.08,Pending,2025-12-30
46107,2332,2025-02-06,1000,5,400.55,2002.75,Returned,2025-02-08
46108,5411,2023-12-23,160,4,352.11,1408.44,Shipped,2023-12-30
46109,9134,2024-11-07,210,3,113.65,340.95,Returned,2024-11-07
46110,4686,2025-07-11,179,1,289.74,289.74,Returned,2025-07-24
46111,9219,2022-09-11,692,1,102.03,102.03,Pending,2022-09-18
46112,34,2025-02-10,138,3,206.84,620.52,Returned,2025-02-21
46113,4169,2024-03-14,102,3,237,711,Pending,2024-03-17
46114,858,2025-12-27,243,1,508.05,508.05,Shipped,2026-01-07
46115,7014,2024-11-14,150,4,278.27,1113.08,Shipped,2024-11-18
46116,3062,2025-01-20,686,4,279.83,1119.32,Cancelled,2025-01-20
46117,7074,2022-06-20,576,3,347.84,1043.52,Shipped,2022-06-23
46118,6867,2021-07-01,282,1,108.65,108.65,Shipped,2021-07-12
46119,7477,2021-06-15,426,5,135.64,678.2,Shipped,2021-06-20
46120,3054,2025-04-13,402,5,422.75,2113.75,Delivered,2025-04-15
46121,2653,2024-08-04,41,4,189.01,756.04,Cancelled,2024-08-14
46122,6043,2025-02-28,416,4,18.67,74.68,Returned,2025-03-11
46123,6821,2024-10-31,443,4,179.29,717.16,Delivered,2024-11-12
46124,6375,2025-04-14,50,2,239.49,478.98,Returned,2025-04-15
46125,3594,2025-08-24,439,3,362.7,1088.1,Cancelled,2025-08-26
46126,7360,2023-10-23,813,4,479.06,1916.24,Pending,2023-10-31
46127,3583,2024-09-19,517,2,212.82,425.64,Pending,2024-10-01
46128,7849,2023-09-20,996,4,90.11,360.44,Returned,2023-09-20
46129,3269,2022-01-25,383,2,278.21,556.42,Shipped,2022-01-26
46130,9840,2025-09-12,149,1,91,91,Delivered,2025-09-13
46131,6128,2024-07-18,306,5,126.43,632.15,Cancelled,2024-07-28
46132,2949,2024-02-14,502,1,54.85,54.85,Shipped,2024-02-24
46133,6910,2025-12-07,963,4,296.09,1184.36,Cancelled,2025-12-08
46134,4565,2024-07-11,8,1,278.99,278.99,Cancelled,2024-07-23
46135,7751,2024-01-03,415,3,278.91,836.73,Pending,2024-01-08
46136,2851,2025-02-14,142,5,5.12,25.6,Delivered,2025-02-24
46137,8889,2022-06-21,406,5,367.8,1839,Shipped,2022-07-03
46138,5631,2024-08-26,574,1,142.23,142.23,Shipped,2024-08-31
46139,493,2025-06-19,439,5,361.29,1806.45,Pending,2025-06-28
46140,2365,2024-03-23,,4,209.81,839.24,Shipped,2024-04-02
46141,3505,2025-11-02,313,1,166.29,166.29,Pending,2025-11-14
46142,21,2024-07-15,10,1,334.01,334.01,Cancelled,2024-07-18
46143,194,2024-09-21,764,5,410.06,2050.3,Shipped,2024-10-04
46144,4266,2023-10-28,839,2,389.43,778.86,Shipped,2023-11-02
46145,577,2024-09-28,296,4,315.29,1261.16,Delivered,2024-10-11
46146,1212,2025-08-01,216,5,215,1075,Shipped,2025-08-03
46147,1169,2024-07-27,939,5,156.28,781.4,Returned,2024-08-05
46148,5541,2025-10-18,409,4,290.93,1163.72,Delivered,2025-10-24
46149,6,2022-05-12,246,4,138.68,554.72,Cancelled,2022-05-22
46150,8139,2023-07-05,865,5,305.07,1525.35,Pending,2023-07-17
46151,724,2024-12-24,668,3,202.32,606.96,Shipped,2024-12-27
46152,3586,2025-02-04,371,4,466.94,1867.76,Pending,2025-02-09
46153,9450,2024-03-25,698,1,303.97,303.97,Pending,2024-04-04
46154,4943,2025-03-05,807,4,442.04,1768.16,Shipped,2025-03-12
46155,1835,2021-02-02,872,3,468.19,1404.57,Returned,2021-02-10
46156,299,2025-11-25,267,5,227.73,1138.65,Returned,2025-12-01
46157,1087,2024-11-26,407,2,254.54,509.08,Returned,2024-12-02
46158,7589,2025-05-11,891,1,36.22,36.22,Cancelled,2025-05-24
46159,5428,2023-09-08,494,4,287.39,1149.56,Pending,2023-09-13
46160,531,2024-08-20,970,1,338.03,338.03,Returned,2024-09-01
46161,4361,2024-12-11,180,5,416.16,2080.8,Shipped,2024-12-21
46162,4380,2022-11-28,136,2,129.82,259.64,Shipped,2022-11-28
46163,6050,2024-12-12,775,5,494.42,2472.1,Shipped,2024-12-24
46164,1002,2025-01-19,877,5,449.18,2245.9,Shipped,2025-01-31
46165,3250,2025-11-27,96,4,222.19,888.76,Delivered,2025-12-08
46166,2274,2022-07-24,727,3,300.36,901.08,Pending,2022-07-27
46167,3222,2022-09-08,543,5,373.31,1866.55,Delivered,2022-09-10
46168,624,2023-09-29,685,1,43.32,43.32,Delivered,2023-10-11
46169,7974,2025-01-02,185,1,293.02,293.02,Shipped,2025-01-15
46170,978,2024-07-05,891,1,39.39,39.39,Delivered,2024-07-17
46171,1527,2024-07-27,260,4,107.55,430.2,Shipped,2024-07-29
46172,816,2024-11-08,49,4,139.91,559.64,Pending,2024-11-17
46173,4521,2021-11-29,437,2,349.94,699.88,Pending,2021-12-01
46174,3037,2023-12-22,963,1,294.27,294.27,Pending,2023-12-31
46175,8681,2023-04-11,23,4,434.65,1738.6,Shipped,2023-04-12
46176,3230,2025-08-12,618,5,46.3,231.5,Shipped,2025-08-22
46177,9504,2025-08-01,644,4,388.45,1553.8,Delivered,2025-08-13
46178,5112,2021-10-31,898,1,71.83,71.83,Shipped,2021-11-05
46179,8566,2025-01-12,281,1,305.81,305.81,Pending,2025-01-16
46180,7275,2025-04-20,445,4,288.54,1154.16,Delivered,2025-04-23
46181,9168,2024-09-23,558,2,456.45,912.9,Returned,2024-09-30
46182,4059,2025-09-14,214,5,402.75,2013.75,Pending,2025-09-17
46183,503,2024-07-05,943,5,453.76,2268.8,Pending,2024-07-15
46184,8399,2022-08-30,795,4,93.3,373.2,Shipped,2022-09-01
46185,1220,2020-12-26,597,1,26.8,26.8,Returned,2021-01-08
46186,4593,2025-09-12,495,2,215.04,430.08,Shipped,2025-09-23
46187,2428,2025-11-14,422,3,284.9,854.7,Pending,2025-11-16
46188,4566,2024-08-29,226,2,383.59,767.18,Shipped,2024-09-06
46189,8112,2022-02-12,150,5,274,1370,Delivered,2022-02-14
46190,1244,2024-10-17,527,1,414.87,414.87,Cancelled,2024-10-20
46191,6144,2024-01-17,206,1,21.57,21.57,Returned,2024-01-20
46192,944,2025-06-04,229,3,180.34,541.02,Delivered,2025-06-11
46193,7753,2025-05-21,132,5,485.08,2425.4,Cancelled,2025-05-29
46194,5000,2025-07-06,718,2,464.52,929.04,Cancelled,2025-07-09
46195,4387,2025-10-02,696,1,446.18,446.18,Delivered,2025-10-08
46196,6334,2023-07-24,233,3,378.95,1136.85,Delivered,2023-08-04
46197,4988,2024-06-30,906,3,117.52,352.56,Pending,2024-07-06
46198,4641,2023-04-17,293,2,218.55,437.1,Cancelled,2023-04-18
46199,5641,2024-09-08,183,5,23.68,118.4,Returned,2024-09-11
46200,9781,2025-02-02,48,1,225.38,225.38,Delivered,2025-02-15
46201,6306,2024-03-02,813,1,487.76,487.76,Shipped,2024-03-10
46202,1225,2025-02-20,104,2,222.61,445.22,Cancelled,2025-03-04
46203,8923,2025-05-10,305,1,106.04,106.04,Shipped,2025-05-17
46204,6217,2025-09-04,134,5,474.43,2372.15,Returned,2025-09-16
46205,6878,2025-03-09,196,1,216.7,216.7,Delivered,2025-03-13
46206,3204,2021-05-13,218,1,333.02,333.02,Pending,2021-05-20
46207,6076,2024-03-26,355,5,230.19,1150.95,Shipped,2024-04-01
46208,2381,2023-07-25,26,2,112.53,225.06,Cancelled,2023-08-04
46209,9593,2022-07-10,370,5,66.07,330.35,Shipped,2022-07-21
46210,6868,2022-08-19,321,4,189.14,756.56,Cancelled,2022-08-27
46211,2027,2025-01-03,80,5,437.91,2189.55,Shipped,2025-01-10
46212,6379,2025-11-08,422,3,270.1,810.3,Shipped,2025-11-12
46213,3840,2022-10-16,959,1,76.42,76.42,Pending,2022-10-28
46214,6459,2025-06-13,639,4,182.42,729.68,Returned,2025-06-22
46215,3823,2025-09-28,730,2,266.82,533.64,Delivered,2025-10-03
46216,3157,2024-03-18,732,1,175.02,175.02,Returned,2024-03-24
46217,6506,2024-10-17,225,2,312.43,624.86,Delivered,2024-10-28
46218,5138,2024-02-12,862,5,442.04,2210.2,Cancelled,2024-02-15
46219,7768,2025-07-03,927,3,138.74,416.22,Cancelled,2025-07-07
46220,9700,2022-09-07,116,4,365.34,1461.36,Shipped,2022-09-14
46221,5839,2024-07-27,655,2,193.77,387.54,Delivered,2024-07-28
46222,7621,2022-04-25,915,4,259.11,1036.44,Returned,2022-05-07
46223,5252,2025-11-08,233,3,408.49,1225.47,Pending,2025-11-18
46224,5679,2023-07-31,299,3,230.1,690.3,Cancelled,2023-08-13
46225,5591,2023-08-30,752,2,149.51,299.02,Shipped,2023-09-05
46226,8946,2024-02-26,725,2,159.02,318.04,Cancelled,2024-03-09
46227,6245,2022-10-26,544,1,261.27,261.27,Returned,2022-11-07
46228,2540,2023-08-02,969,4,90.8,363.2,Pending,2023-08-04
46229,957,2022-12-22,244,5,141.11,705.55,Pending,2022-12-28
46230,3770,2025-03-02,809,2,443.89,887.78,Returned,2025-03-04
46231,4555,2024-01-15,407,2,256.61,513.22,Returned,2024-01-15
46232,1601,2025-08-31,513,4,195.12,780.48,Cancelled,2025-09-11
46233,8073,2025-01-02,795,4,88.39,353.56,Cancelled,2025-01-11
46234,316,2023-02-11,793,5,81.8,409,Pending,2023-02-21
46235,330,2024-12-11,402,4,424.49,1697.96,Returned,2024-12-19
46236,640,2023-09-17,965,1,168.38,168.38,Delivered,2023-09-29
46237,4451,2025-09-29,392,3,83.89,251.67,Shipped,2025-10-04
46238,471,2022-03-29,236,3,437.8,1313.4,Shipped,2022-04-03
46239,3280,2024-11-03,161,5,127.17,635.85,Delivered,2024-11-12
46240,1182,2023-11-25,80,3,444.98,1334.94,Cancelled,2023-11-29
46241,9094,2024-04-16,326,4,267.04,1068.16,Pending,2024-04-27
46242,4774,2025-04-17,588,2,60.66,121.32,Delivered,2025-04-21
46243,5562,2022-04-06,339,4,137.4,549.6,Delivered,2022-04-14
46244,762,2023-10-04,262,5,137.42,687.1,Returned,2023-10-07
46245,842,2024-05-16,340,1,62.72,62.72,Shipped,2024-05-16
46246,8771,2025-08-26,847,2,162.03,324.06,Returned,2025-09-02
46247,4717,2023-02-08,885,2,229.89,459.78,Cancelled,2023-02-08
46248,5889,2025-09-12,896,4,177.91,711.64,Shipped,2025-09-15
46249,3114,2021-01-18,777,1,388.52,388.52,Cancelled,2021-01-31
46250,5051,2021-08-29,222,2,283.7,567.4,Delivered,2021-09-05
46251,2408,2021-07-27,210,2,119.49,238.98,Delivered,2021-08-09
46252,1022,2024-01-20,390,4,162.09,648.36,Returned,2024-01-26
46253,6140,2024-11-07,374,2,280.89,561.78,Shipped,2024-11-12
46254,5344,2022-02-28,856,4,469.98,1879.92,Shipped,2022-03-13
46255,5964,2023-12-20,376,2,8.59,17.18,Pending,2023-12-24
46256,2013,2023-12-02,615,2,172.09,344.18,Shipped,2023-12-12
46257,5594,2025-11-29,225,4,324.75,1299,Cancelled,2025-11-30
46258,5357,2024-12-20,142,2,5.03,10.06,Returned,2024-12-23
46259,7057,2023-05-01,891,4,36.68,146.72,Delivered,2023-05-02
46260,4407,2024-02-19,679,1,512.69,512.69,Delivered,2024-02-29
46261,8436,2025-05-17,38,4,119.78,479.12,Delivered,2025-05-22
46262,7641,2024-03-04,7,4,386.8,1547.2,Returned,2024-03-15
46263,,2022-09-19,400,1,367.92,367.92,Shipped,2022-10-02
46264,5853,2024-01-26,48,4,233.92,935.68,Delivered,2024-02-03
46265,358,2023-11-29,637,5,115.74,578.7,Cancelled,2023-12-03
46266,8024,2024-01-25,548,5,226.53,1132.65,Shipped,2024-01-26
46267,1692,2025-11-02,883,1,238.45,238.45,Pending,2025-11-03
46268,6690,2025-06-04,207,2,341.92,683.84,Returned,2025-06-11
46269,6474,2023-01-05,338,5,268.7,1343.5,Returned,2023-01-18
46270,4255,2025-06-07,425,4,9.58,38.32,Cancelled,2025-06-17
46271,6898,2025-03-03,458,2,328.26,656.52,Returned,2025-03-07
46272,7318,2025-06-05,875,3,234.06,702.18,Cancelled,2025-06-18
46273,8178,2024-12-25,311,4,71.22,284.88,Shipped,2025-01-05
46274,60,2024-03-06,463,3,360.65,1081.95,Shipped,2024-03-12
46275,9643,2025-05-05,219,3,417.03,1251.09,Pending,2025-05-16
46276,6032,2024-10-25,396,3,458.53,1375.59,Cancelled,2024-10-26
46277,9723,2025-05-06,571,3,321.61,964.83,Pending,2025-05-16
46278,231,2025-08-25,310,4,245.75,983,Shipped,2025-09-04
46279,5911,2022-04-24,839,3,387.07,1161.21,Delivered,2022-04-25
46280,5057,2024-06-07,540,3,387.49,1162.47,Returned,2024-06-11
46281,2007,2025-05-29,332,4,86.75,347,Pending,2025-05-31
46282,9926,2024-01-05,893,3,315.99,947.97,Returned,2024-01-17
46283,6445,2025-01-26,162,3,206.29,618.87,Pending,2025-02-05
46284,6458,2025-07-07,40,1,380.27,380.27,Returned,2025-07-07
46285,2237,2023-03-29,536,3,273.76,821.28,Delivered,2023-04-11
46286,6223,2022-10-20,111,2,302.23,604.46,Returned,2022-11-02
46287,9355,2025-07-20,210,1,116.81,116.81,Delivered,2025-07-23
46288,3290,2025-09-22,9,5,80.41,402.05,Pending,2025-09-22
46289,7990,2025-10-03,949,5,173.16,865.8,Returned,2025-10-13
46290,4244,2022-11-15,979,5,225.37,1126.85,Cancelled,2022-11-18
46291,3244,2024-07-25,243,2,478.24,956.48,Pending,2024-07-30
46292,2125,2024-12-30,226,5,392.4,1962,Cancelled,2025-01-10
46293,1665,2021-05-09,153,1,361.81,361.81,Cancelled,2021-05-11
46294,6244,2022-11-17,423,1,392.09,392.09,Delivered,2022-11-25
46295,2494,2025-01-14,862,5,445.92,2229.6,Cancelled,2025-01-17
46296,4425,2024-08-11,68,3,401.04,1203.12,Cancelled,2024-08-16
46297,9049,2023-05-16,253,4,411.35,1645.4,Shipped,2023-05-22
46298,8680,2023-11-15,646,3,359.71,1079.13,Cancelled,2023-11-25
46299,8487,2020-06-20,271,2,155.32,310.64,Shipped,2020-06-26
46300,6890,2023-12-12,29,1,410.31,410.31,Delivered,2023-12-15
46301,2622,2024-11-25,822,4,221.52,886.08,Returned,2024-12-02
46302,5976,2025-12-25,721,2,219.71,439.42,Returned,2025-12-28
46303,8552,2024-09-23,82,2,219.57,439.14,Cancelled,2024-10-03
46304,987,2025-07-07,148,4,160.57,642.28,Pending,2025-07-15
46305,6020,2024-08-10,593,4,402.58,1610.32,Shipped,2024-08-17
46306,7676,2024-12-06,643,4,41.03,164.12,Returned,2024-12-17
46307,8540,2025-01-06,39,5,443.57,2217.85,Cancelled,2025-01-13
46308,4869,2024-10-10,299,5,236.16,1180.8,Pending,2024-10-13
46309,3128,2024-05-23,139,3,16.57,49.71,Delivered,2024-05-28
46310,6113,2023-11-05,34,2,180.38,360.76,Returned,2023-11-13
46311,3394,2020-12-30,79,2,80.9,161.8,Pending,2021-01-01
46312,8049,2025-12-10,405,4,448.15,1792.6,Delivered,2025-12-23
46313,1821,2022-01-24,77,4,366.06,1464.24,Delivered,2022-02-06
46314,5831,2022-08-21,73,4,212.99,851.96,Pending,2022-09-02
46315,8159,2022-09-20,298,3,90.04,270.12,Cancelled,2022-09-27
46316,7139,2024-11-02,931,4,394.44,1577.76,Pending,2024-11-05
46317,7194,2025-11-07,476,3,336.96,1010.88,Pending,2025-11-11
46318,5061,2023-03-15,273,1,168.08,168.08,Returned,2023-03-27
46319,499,2022-10-11,784,1,254.94,254.94,Delivered,2022-10-20
46320,5364,2021-12-07,204,4,63.88,255.52,Cancelled,2021-12-10
46321,4512,2025-09-12,737,5,144.11,720.55,Pending,2025-09-25
46322,2300,2022-05-18,665,3,265.49,796.47,Shipped,2022-05-27
46323,1686,2025-04-10,822,1,233.01,233.01,Delivered,2025-04-13
46324,1699,2022-06-26,436,1,411.26,411.26,Delivered,2022-06-29
46325,2886,2023-07-04,841,1,162.4,162.4,Delivered,2023-07-04
46326,4371,2024-08-02,431,3,339.13,1017.39,Shipped,2024-08-13
46327,8123,2022-09-05,304,5,175.62,878.1,Cancelled,2022-09-05
46328,9179,2025-02-10,667,5,272.75,1363.75,Shipped,2025-02-20
46329,8932,2025-12-13,891,1,36.83,36.83,Returned,2025-12-23
46330,8852,2024-10-03,620,5,448.02,2240.1,Shipped,2024-10-12
46331,9868,2022-12-17,760,5,102.63,513.15,Pending,2022-12-30
46332,4479,2024-11-02,609,4,127.07,508.28,Delivered,2024-11-04
46333,7730,2024-03-12,905,3,64.67,194.01,Returned,2024-03-14
46334,3835,2022-06-18,13,2,182.82,365.64,Shipped,2022-06-27
46335,82,2024-12-25,47,3,443.26,1329.78,Delivered,2024-12-27
46336,4200,2025-09-24,516,3,378.89,1136.67,Returned,2025-10-05
46337,8946,2021-06-03,920,1,193.76,193.76,Shipped,2021-06-05
46338,3280,2023-08-29,69,3,464.31,1392.93,Delivered,2023-09-08
46339,2950,2024-12-23,60,2,393.52,787.04,Cancelled,2024-12-26
46340,206,2024-02-07,383,3,266.16,798.48,Returned,2024-02-09
46341,8908,2025-10-30,994,4,462.72,1850.88,Cancelled,2025-11-10
46342,7582,2025-07-09,719,4,230.89,923.56,Returned,2025-07-22
46343,4791,2021-01-28,313,1,168.17,168.17,Returned,2021-02-03
46344,643,2023-05-31,397,1,470.5,470.5,Shipped,2023-06-09
46345,7078,2024-10-07,792,3,102.7,308.1,Delivered,2024-10-12
46346,9479,2023-05-18,717,5,376.28,1881.4,Shipped,2023-05-22
46347,4619,2024-11-08,164,5,128.89,644.45,Cancelled,2024-11-17
46348,4503,2025-06-15,247,2,319.85,639.7,Shipped,2025-06-21
46349,3158,2024-03-14,346,4,233.85,935.4,Shipped,2024-03-23
46350,410,2025-09-27,686,3,297.74,893.22,Cancelled,2025-10-04
46351,4994,2023-08-20,72,4,474.15,1896.6,Cancelled,2023-09-01
46352,3118,2025-10-13,668,5,204.57,1022.85,Pending,2025-10-22
46353,2489,2024-02-26,462,1,221.19,221.19,Shipped,2024-03-02
46354,112,2025-11-27,154,2,263.82,527.64,Returned,2025-12-08
46355,9812,2024-03-12,780,5,214.03,1070.15,Delivered,2024-03-25
46356,2270,2023-05-12,747,2,72.13,144.26,Delivered,2023-05-14
46357,3740,2025-02-08,468,3,153.92,461.76,Delivered,2025-02-12
46358,8845,2022-07-03,719,2,229.07,458.14,Delivered,2022-07-14
46359,5928,2023-12-07,424,4,268.42,1073.68,Delivered,2023-12-18
46360,1608,2025-09-17,603,2,409.17,818.34,Returned,2025-09-26
46361,3904,2022-10-28,582,1,222.32,222.32,Pending,2022-11-08
46362,8883,2022-04-14,143,3,276.9,830.7,Delivered,2022-04-22
46363,8316,2023-01-12,152,2,106.62,213.24,Pending,2023-01-23
46364,429,2025-01-21,462,1,224.69,224.69,Cancelled,2025-01-30
46365,8134,2023-03-19,581,5,244.14,1220.7,Pending,2023-03-31
46366,5294,2024-07-17,694,5,67.34,336.7,Cancelled,2024-07-23
46367,1580,2024-10-25,663,3,336.69,1010.07,Pending,2024-10-26
46368,1784,2024-08-31,76,3,469.51,1408.53,Delivered,2024-09-10
46369,4971,2025-11-23,913,2,159.46,318.92,Delivered,2025-11-23
46370,7712,2023-08-31,366,2,384.82,769.64,Shipped,2023-09-09
46371,5213,2025-03-06,37,1,242.47,242.47,Delivered,2025-03-19
46372,9682,2023-03-15,479,1,403.09,403.09,Returned,2023-03-16
46373,3675,2025-04-13,760,2,104.57,209.14,Cancelled,2025-04-21
46374,4273,2023-05-18,889,2,237.7,475.4,Delivered,2023-05-31
46375,1888,2021-09-16,831,4,425.64,1702.56,Cancelled,2021-09-18
46376,1137,2024-08-06,375,2,190.12,380.24,Returned,2024-08-18
46377,4986,2025-06-08,891,1,37.25,37.25,Returned,2025-06-10
46378,7877,2023-02-02,802,3,279.47,838.41,Cancelled,2023-02-12
46379,2259,2025-09-22,45,2,72.31,144.62,Pending,2025-10-01
46380,1457,2025-09-25,689,3,461.72,1385.16,Returned,2025-10-08
46381,7453,2025-12-24,55,2,67.36,134.72,Cancelled,2025-12-29
46382,6183,2025-05-21,885,1,227.62,227.62,Cancelled,2025-05-28
46383,8348,2023-02-09,986,3,268.67,806.01,Pending,2023-02-16
46384,557,2023-11-24,702,3,394.15,1182.45,Cancelled,2023-11-29
46385,8580,2025-10-14,725,3,147.3,441.9,Shipped,2025-10-14
46386,7732,2021-11-08,203,5,153.75,768.75,Returned,2021-11-17
46387,198,2021-10-04,439,1,381.49,381.49,Delivered,2021-10-05
46388,1137,2020-08-25,683,2,501.69,1003.38,Delivered,2020-08-26
46389,6196,2025-11-13,193,1,494.27,494.27,Returned,2025-11-17
46390,1457,2024-04-06,897,2,137.72,275.44,Returned,2024-04-07
46391,7766,2025-02-25,195,5,144.68,723.4,Cancelled,2025-03-07
46392,885,2024-07-08,54,1,98.89,98.89,Shipped,2024-07-10
46393,1709,2024-10-12,249,5,311.48,1557.4,Cancelled,2024-10-13
46394,5519,2022-06-14,662,4,498.87,1995.48,Cancelled,2022-06-20
46395,1098,2025-10-07,723,4,16.04,64.16,Returned,2025-10-10
46396,6788,2024-12-14,691,1,244.37,244.37,Cancelled,2024-12-19
46397,1853,2023-09-27,656,3,221.66,664.98,Cancelled,2023-10-04
46398,8618,2023-12-28,960,4,19.75,79,Pending,2023-12-31
46399,9674,2024-07-24,751,2,83.51,167.02,Delivered,2024-08-04
46400,6713,2024-12-30,68,3,375.16,1125.48,Pending,2025-01-01
46401,5424,2021-12-12,197,4,433.4,1733.6,Cancelled,2021-12-22
46402,1905,2021-12-03,360,5,12.27,61.35,Cancelled,2021-12-14
46403,2129,2024-10-24,395,5,251.44,1257.2,Delivered,2024-10-28
46404,8774,2025-05-23,776,2,453.64,907.28,Pending,2025-05-27
46405,1632,2024-12-14,325,5,133.7,668.5,Cancelled,2024-12-21
46406,324,2024-03-05,771,3,93.85,281.55,Cancelled,2024-03-15
46407,7685,2025-04-04,138,4,200.83,803.32,Cancelled,2025-04-11
46408,4387,2021-11-12,321,4,185.82,743.28,Pending,2021-11-18
46409,9723,2023-03-23,779,3,421.34,1264.02,Returned,2023-03-25
46410,1454,2022-07-01,571,2,344.14,688.28,Cancelled,2022-07-03
46411,7789,2024-03-27,701,4,339.42,1357.68,Pending,2024-03-30
46412,6228,2025-06-03,171,5,344.03,1720.15,Pending,2025-06-11
46413,2453,2022-05-22,155,1,129.67,129.67,Cancelled,2022-05-27
46414,8629,2025-12-12,738,4,505.76,2023.04,Returned,2025-12-25
46415,6957,2025-07-16,894,1,368.03,368.03,Cancelled,2025-07-18
46416,,2024-10-31,978,5,434.53,2172.65,Cancelled,2024-11-01
46417,9907,2024-04-27,693,3,395.17,1185.51,Cancelled,2024-05-02
46418,5650,2024-09-18,369,3,105.2,315.6,Delivered,2024-09-20
46419,4549,2025-12-18,924,2,471.33,942.66,Delivered,2025-12-29
46420,5533,2020-05-11,361,2,321.7,643.4,Cancelled,2020-05-22
46421,7776,2025-10-28,596,3,34.82,104.46,Cancelled,2025-10-29
46422,6513,2022-04-17,92,4,37.99,151.96,Cancelled,2022-04-22
46423,5645,2024-08-25,404,1,143.68,143.68,Returned,2024-09-04
46424,4859,2024-11-03,924,3,467.47,1402.41,Delivered,2024-11-07
46425,6966,2022-03-13,995,2,163.04,326.08,Shipped,2022-03-26
46426,5230,2024-10-12,431,4,339.23,1356.92,Shipped,2024-10-16
46427,8451,2025-06-01,543,2,395.55,791.1,Delivered,2025-06-01
46428,718,2025-05-16,694,2,65.39,130.78,Shipped,2025-05-21
46429,1761,2023-09-14,295,3,292.79,878.37,Pending,2023-09-16
46430,9502,2024-08-31,401,5,442.4,2212,Returned,2024-09-01
46431,2877,2024-11-18,96,4,215.28,861.12,Pending,2024-11-20
46432,3073,2025-08-30,745,2,16.59,33.18,Returned,2025-09-11
46433,7197,2024-09-23,25,3,404.43,1213.29,Returned,2024-10-06
46434,323,2024-08-24,822,2,219.79,439.58,Returned,2024-09-06
46435,9163,2025-07-05,910,5,142.53,712.65,Returned,2025-07-18
46436,1269,2023-04-12,262,4,134.94,539.76,Shipped,2023-04-24
46437,7518,2024-06-08,222,4,288.07,1152.28,Cancelled,2024-06-18
46438,8068,2021-10-31,275,3,157.58,472.74,Delivered,2021-11-02
46439,6325,2021-02-09,175,5,415.05,2075.25,Shipped,2021-02-19
46440,369,2022-07-01,572,2,461.69,923.38,Shipped,2022-07-02
46441,1041,2023-05-11,981,4,274.53,1098.12,Pending,2023-05-13
